Address,Price,ML_Price_Estimate,Price_$,ML_Price_Estimate_$
14 Maple Cr,615000.0,623299.637629739,"$615,000","$623,300"
45 Millawa Av,715000.0,623299.637629739,"$715,000","$623,300"
132 Power St,735000.0,574809.3665558159,"$735,000","$574,809"
15/20 Princes St,680000.0,581435.5682790302,"$680,000","$581,436"
41 Houston Av,1350000.0,1077362.9550208366,"$1,350,000","$1,077,363"
1 Lebanon St,995000.0,1077362.9550208366,"$995,000","$1,077,363"
2/54 Magdala Av,860000.0,1077362.9550208366,"$860,000","$1,077,363"
68 Willonga St,1150000.0,1458618.5731732773,"$1,150,000","$1,458,619"
126 Riddell Rd,425000.0,495628.31182932045,"$425,000","$495,628"
153 Morris St,891000.0,788288.5071863594,"$891,000","$788,289"
1/30 Camperdown Av,412500.0,557605.3319310208,"$412,500","$557,605"
1/6 Blackburn St,1250000.0,1222098.7147337154,"$1,250,000","$1,222,099"
26 Everton Gr,1490000.0,2027019.5980301257,"$1,490,000","$2,027,020"
5 Royal La,1100000.0,1552944.9370237489,"$1,100,000","$1,552,945"
6A Thistle St,1600000.0,2027019.5980301257,"$1,600,000","$2,027,020"
68 Weybridge St,1652000.0,1552944.9370237489,"$1,652,000","$1,552,945"
4/537 Whitehorse Rd,925000.0,689272.9417550806,"$925,000","$689,273"
69 Hamish Dr,415000.0,585219.4665556457,"$415,000","$585,219"
5 Lauderdale Dr,505000.0,585219.4665556457,"$505,000","$585,219"
187 Thames Bvd,530000.0,585219.4665556457,"$530,000","$585,219"
36 Winona Cct,570000.0,585219.4665556457,"$570,000","$585,219"
12 Clays Ct,1700000.0,1313276.9984534245,"$1,700,000","$1,313,277"
7 Laviah Ct,1190000.0,1035023.8860962489,"$1,190,000","$1,035,024"
36 Matisse Dr,1325000.0,1313276.9984534245,"$1,325,000","$1,313,277"
4 Timothy Ct,3050000.0,1313276.9984534245,"$3,050,000","$1,313,277"
1/87 Wood St,1002000.0,869766.0130681329,"$1,002,000","$869,766"
8 Eagle Ri,1230000.0,1069592.8347203424,"$1,230,000","$1,069,593"
19 Kanooka Av,1340000.0,1069592.8347203424,"$1,340,000","$1,069,593"
258 Thompsons Rd,1180000.0,1069592.8347203424,"$1,180,000","$1,069,593"
18 Claremont Av,681000.0,671675.3117378629,"$681,000","$671,675"
11 Cumberland Cr,740000.0,744088.0323942166,"$740,000","$744,088"
34 Falcon St,560000.0,653464.5883176555,"$560,000","$653,465"
3/68 Heyington Av,360000.0,423514.1326628284,"$360,000","$423,514"
3/31 Clapham St,600000.0,534514.4415091163,"$600,000","$534,514"
35D Clapham St,1346000.0,1113140.1079686393,"$1,346,000","$1,113,140"
171 Mansfield St,1130000.0,1113140.1079686393,"$1,130,000","$1,113,140"
292 Rathmines St,1275000.0,1113140.1079686393,"$1,275,000","$1,113,140"
10 Speight St,1200000.0,1113140.1079686393,"$1,200,000","$1,113,140"
8/161 Alexandra Av,650000.0,445849.5071478505,"$650,000","$445,850"
4 Leighton Ct,2400000.0,2059965.065758389,"$2,400,000","$2,059,965"
3A Monomeath Av,3805000.0,2059965.065758389,"$3,805,000","$2,059,965"
680 Orrong Rd,3600000.0,3007015.43935426,"$3,600,000","$3,007,015"
6/696 Orrong Rd,750000.0,719110.6421057769,"$750,000","$719,111"
456/38 Mt Alexander Rd,360000.0,547120.3070569851,"$360,000","$547,120"
6 Blake Ct,2715000.0,599135.5163519544,"$2,715,000","$599,136"
17 Larissa Av,611000.0,691241.8134984683,"$611,000","$691,242"
4 Manhattan Sq,1110000.0,1124484.1204213363,"$1,110,000","$1,124,484"
3 Rowan St,930000.0,832478.3114738874,"$930,000","$832,478"
238 Hawthorn Rd,1380000.0,1228098.5893814806,"$1,380,000","$1,228,099"
17 Talarno Av,1330000.0,1130046.6133315489,"$1,330,000","$1,130,047"
120 Weeden Dr,1295000.0,1130046.6133315489,"$1,295,000","$1,130,047"
6 Dawn Ct,1003000.0,1133500.6734529668,"$1,003,000","$1,133,501"
32 Bambara St,1020000.0,989609.9604285053,"$1,020,000","$989,610"
9 Birchfield Cr,980000.0,989609.9604285053,"$980,000","$989,610"
3 Bishop Ct,970000.0,989609.9604285053,"$970,000","$989,610"
1 Gatwick Cl,1405000.0,989609.9604285053,"$1,405,000","$989,610"
7 Kalinya Dr,1011000.0,989609.9604285053,"$1,011,000","$989,610"
10 Napier Cl,930000.0,989609.9604285053,"$930,000","$989,610"
13 Yorkminster Av,815000.0,815470.7400535835,"$815,000","$815,471"
1/39 Lewis Rd,560000.0,796759.6471473156,"$560,000","$796,760"
6 Snowden Pl,1226000.0,1033236.7282700334,"$1,226,000","$1,033,237"
8 Bemboka Ct,440000.0,499518.04961651005,"$440,000","$499,518"
1/23 Jellicoe St,550000.0,499518.04961651005,"$550,000","$499,518"
114 Rosella Av,445000.0,499518.04961651005,"$445,000","$499,518"
12 Serpentine Ct,462000.0,571654.7146779913,"$462,000","$571,655"
16 Dove St,900000.0,908196.5914365468,"$900,000","$908,197"
4/38 Hampton Pde,266000.0,444218.15190562705,"$266,000","$444,218"
16 Hope St,830000.0,908196.5914365468,"$830,000","$908,197"
91 Suffolk St,888000.0,799617.571928979,"$888,000","$799,618"
106 Summerhill Rd,1040000.0,908196.5914365468,"$1,040,000","$908,197"
3/212 Roden St,1013000.0,865106.920095847,"$1,013,000","$865,107"
7/234 Roden St,1171000.0,1097085.123221438,"$1,171,000","$1,097,085"
10 Prospector Ct,1455000.0,1334250.0041725028,"$1,455,000","$1,334,250"
33 Anzac Cr,1810000.0,1188944.3769446616,"$1,810,000","$1,188,944"
2/47 Power St,855000.0,952182.5198488876,"$855,000","$952,183"
19 Overnewton Wy,537000.0,609817.9356302039,"$537,000","$609,818"
4 Bungalook St,370000.0,444005.8864285713,"$370,000","$444,006"
57 Tarcoola Dr,721500.0,809968.7827123104,"$721,500","$809,969"
33 Bromyard St,1035000.0,858305.9261187594,"$1,035,000","$858,306"
26 Buninyong St,1370000.0,986490.3950507292,"$1,370,000","$986,490"
455 Geelong Rd,650000.0,858305.9261187594,"$650,000","$858,306"
96 Hamilton St,820000.0,858305.9261187594,"$820,000","$858,306"
292 Hyde St,750000.0,986490.3950507292,"$750,000","$986,490"
2/10 Schild St,497600.0,475585.87155712105,"$497,600","$475,586"
183 Stephen St,970000.0,986490.3950507292,"$970,000","$986,490"
1/122 Bowes Av,660000.0,863573.3921469795,"$660,000","$863,573"
36 Woodland Dr,549000.0,623299.637629739,"$549,000","$623,300"
42 Draper St,3850000.0,1898749.3368132948,"$3,850,000","$1,898,749"
545 Heidelberg Rd,830000.0,911895.0807596142,"$830,000","$911,895"
9 Tyrell Ct,707000.0,643663.9269819133,"$707,000","$643,664"
88 Esmond St,720000.0,691241.8134984683,"$720,000","$691,242"
41 Helene St,750000.0,627171.9629357299,"$750,000","$627,172"
6/29 Rockbank Rd,575000.0,558701.3425598281,"$575,000","$558,701"
20/61 Kooyong Rd,542500.0,632986.1836084062,"$542,500","$632,986"
212/8 Burrowes St,515000.0,523245.034345866,"$515,000","$523,245"
2 Liberator St,1425000.0,1217586.7441646678,"$1,425,000","$1,217,587"
5/5 Welfare Pde,1270000.0,1547211.4880435239,"$1,270,000","$1,547,211"
41 The Crest,790000.0,564097.403288918,"$790,000","$564,097"
13 Bordeaux St,820000.0,849639.9764727253,"$820,000","$849,640"
90A Military Rd,655000.0,739074.5681377415,"$655,000","$739,075"
14 Clapham St,2800000.0,2234936.941104651,"$2,800,000","$2,234,937"
1/6 Osburn Av,1825000.0,1665972.0356594422,"$1,825,000","$1,665,972"
90 Cromer Rd,1615000.0,1346776.8389329393,"$1,615,000","$1,346,777"
16 Blumm Rd,1622500.0,683601.5361482839,"$1,622,500","$683,602"
2/90 Jasper Rd,1360000.0,1576678.380218529,"$1,360,000","$1,576,678"
301/24 Becket Av,609000.0,568235.3594858513,"$609,000","$568,235"
11 Bradford St,1227500.0,1130352.333841385,"$1,227,500","$1,130,352"
410a Chesterville Rd,1250000.0,1245605.508569996,"$1,250,000","$1,245,606"
5A Curdies St,1190000.0,1362449.2221544008,"$1,190,000","$1,362,449"
27 Dega Av,865000.0,758627.2249370551,"$865,000","$758,627"
9 Jane St,1258000.0,1362449.2221544008,"$1,258,000","$1,362,449"
19 Ludwell Cr,1120000.0,1130352.333841385,"$1,120,000","$1,130,352"
22a Melva St,1220000.0,1245605.508569996,"$1,220,000","$1,245,606"
12 Neil Ct,1050000.0,1130352.333841385,"$1,050,000","$1,130,352"
6 Ganaway Dr,870000.0,717042.4527723782,"$870,000","$717,042"
1b Hazeldene Ct,1265000.0,717042.4527723782,"$1,265,000","$717,042"
2/62 Blackburn Rd,1250000.0,881569.0325083015,"$1,250,000","$881,569"
11 Lawson St,750000.0,1144400.7635601892,"$750,000","$1,144,401"
19 Main St,1902000.0,1487130.9397603667,"$1,902,000","$1,487,131"
24 Walsham Rd,1750000.0,1410290.9335637952,"$1,750,000","$1,410,291"
4 Bridgeford Av,1038000.0,1008537.9249360624,"$1,038,000","$1,008,538"
73 Kett St,1555000.0,1226607.2231907814,"$1,555,000","$1,226,607"
15 Rigani Ct,1210000.0,1226607.2231907814,"$1,210,000","$1,226,607"
23 Jenner St,1250000.0,1226607.2231907814,"$1,250,000","$1,226,607"
16 Crown Rd,923000.0,730821.7308124843,"$923,000","$730,822"
201/95 Thames St,575000.0,642806.1796640994,"$575,000","$642,806"
144 Devonshire Rd,1350000.0,773016.9114353587,"$1,350,000","$773,017"
146 Devonshire Rd,1350000.0,773016.9114353587,"$1,350,000","$773,017"
1/26 Hancock Cr,568000.0,551464.8372774443,"$568,000","$551,465"
71 South Rd,3700000.0,2481054.2772792913,"$3,700,000","$2,481,054"
4/123 Dendy St,595000.0,747373.6063991216,"$595,000","$747,374"
28 Bicknell Ct,720000.0,549964.2797945852,"$720,000","$549,964"
30 Gosford Cr,600000.0,549964.2797945852,"$600,000","$549,964"
14 Ortolan Av,725000.0,659426.6632219616,"$725,000","$659,427"
1/14 Osway St,433500.0,540038.9569207046,"$433,500","$540,039"
1/144 Widford St,581000.0,488149.67199770233,"$581,000","$488,150"
166 Albert St,1170000.0,942606.6498102875,"$1,170,000","$942,607"
255 Albert St,1410000.0,1177944.5031215688,"$1,410,000","$1,177,945"
20 Charles St,1160000.0,942606.6498102875,"$1,160,000","$942,607"
137 Donald St,1200000.0,1441466.483561379,"$1,200,000","$1,441,466"
11/5 Evans St,865000.0,654563.2492127818,"$865,000","$654,563"
37 Percy St,865000.0,1177944.5031215688,"$865,000","$1,177,945"
22 Rosser St,730000.0,942606.6498102875,"$730,000","$942,607"
1 Walton St,1330000.0,1177944.5031215688,"$1,330,000","$1,177,945"
2/215 Edward St,960000.0,952810.3067075945,"$960,000","$952,810"
394 Albion St,800000.0,920382.3522579841,"$800,000","$920,382"
3/500 Moreland Rd,375000.0,513503.2576990103,"$375,000","$513,503"
5/2 Olive York Wy,430000.0,513503.2576990103,"$430,000","$513,503"
1 Chester Pl,730000.0,718068.9387748817,"$730,000","$718,069"
24 Darren Av,699000.0,718068.9387748817,"$699,000","$718,069"
16 Dianne St,733000.0,718068.9387748817,"$733,000","$718,069"
5 Oxford Dr,707000.0,855364.8228963366,"$707,000","$855,365"
12 Wisteria Dr,720000.0,855364.8228963366,"$720,000","$855,365"
26 Clanbrae Av,945000.0,1140499.4050216414,"$945,000","$1,140,499"
1/147 Highbury Rd,696000.0,852790.8407708256,"$696,000","$852,791"
23 McGowans La,1281000.0,1417591.975874239,"$1,281,000","$1,417,592"
2/3 Talbett St,1161000.0,1138210.2448370056,"$1,161,000","$1,138,210"
237 Warrigal Rd,1039000.0,1140499.4050216414,"$1,039,000","$1,140,499"
19 Barkly St,2160000.0,1721605.2769220383,"$2,160,000","$1,721,605"
3/20 Cornell St,1600000.0,1784868.0906205697,"$1,600,000","$1,784,868"
1/25 Queensberry Pl,800000.0,1120313.1472353372,"$800,000","$1,120,313"
700 Drummond St,1320000.0,1438514.0703537487,"$1,320,000","$1,438,514"
120 Newry St,930000.0,1438514.0703537487,"$930,000","$1,438,514"
5/6 Elizabeth Cr,755000.0,580160.1531707699,"$755,000","$580,160"
1/29 Emily St,680000.0,580160.1531707699,"$680,000","$580,160"
8A Gilbert Gr,1420000.0,1681669.84060353,"$1,420,000","$1,681,670"
76 Leila Rd,880000.0,1277136.6198222956,"$880,000","$1,277,137"
48 Lyons St,1680000.0,1681669.84060353,"$1,680,000","$1,681,670"
4/24 Margaret St,310000.0,342988.65454557363,"$310,000","$342,989"
25 The Entrance,487750.0,600983.7745727256,"$487,750","$600,984"
1 Alison Ct,550000.0,523156.9768523609,"$550,000","$523,157"
69 Ogradys Rd,550000.0,557172.0541018727,"$550,000","$557,172"
1/35 Burton St,901000.0,874670.022948708,"$901,000","$874,670"
2/1 Stapley Cr,1160000.0,1138560.245373291,"$1,160,000","$1,138,560"
5 Tandara Ct,872000.0,874670.022948708,"$872,000","$874,670"
12 Coape St,1400000.0,995388.7733106584,"$1,400,000","$995,389"
32a Evesham Rd,1170000.0,877441.6787983772,"$1,170,000","$877,442"
3/23 Jean St,675000.0,729537.7607843719,"$675,000","$729,538"
106 Bourke Rd,791000.0,991758.7718406698,"$791,000","$991,759"
2/3 Auguste Av,890000.0,1050352.4828331876,"$890,000","$1,050,352"
36 Ramsden St,1413000.0,1438514.0703537487,"$1,413,000","$1,438,514"
50 Abeckett St,1050000.0,993013.5775575093,"$1,050,000","$993,014"
1/2 Edna Gr,676000.0,635533.8988683365,"$676,000","$635,534"
17/129 Harding St,760000.0,993013.5775575093,"$760,000","$993,014"
7 High St,970000.0,993013.5775575093,"$970,000","$993,014"
50 Linsey St,950000.0,993013.5775575093,"$950,000","$993,014"
266 Reynard St,1100000.0,993013.5775575093,"$1,100,000","$993,014"
1/8 Lorensen Av,500000.0,585609.8956169821,"$500,000","$585,610"
43 Oxford St,1780000.0,1396165.3133571076,"$1,780,000","$1,396,165"
5 Allington La,495000.0,531527.8784322648,"$495,000","$531,528"
5 Andover La,420000.0,512708.9060588683,"$420,000","$512,709"
31 Fermont Av,602500.0,601266.5475688942,"$602,500","$601,267"
105 Hanson Rd,622500.0,601266.5475688942,"$622,500","$601,267"
4 Monarch Wy,732000.0,601266.5475688942,"$732,000","$601,267"
1/35 Fortuna Av,560000.0,639028.6309700086,"$560,000","$639,029"
4/123 Maroondah Hwy,820000.0,806323.9394186744,"$820,000","$806,324"
5 Yarra Rd,725500.0,833470.9908242612,"$725,500","$833,471"
9 Power St,975000.0,841155.7816586911,"$975,000","$841,156"
114 Railway Cr,490000.0,518226.02146635926,"$490,000","$518,226"
28 Rodina Tce,770001.0,702355.4863155147,"$770,001","$702,355"
1 Selo Mw,680000.0,702355.4863155147,"$680,000","$702,355"
16 Apex St,620000.0,646296.6273399926,"$620,000","$646,297"
2 Kingsland Cl,692000.0,785866.2804885335,"$692,000","$785,866"
61 Rhoda St,1060000.0,964420.2018690517,"$1,060,000","$964,420"
2 Mowbray Ct,1225000.0,1281990.7577262705,"$1,225,000","$1,281,991"
1/32 Glika St,745000.0,751481.0589846672,"$745,000","$751,481"
10 Dibella St,624000.0,648000.1302477459,"$624,000","$648,000"
7 Kingbird Cr,495000.0,570004.3408149169,"$495,000","$570,004"
17 Lanner Wy,541000.0,648000.1302477459,"$541,000","$648,000"
2 Vitae Ct,680000.0,648000.1302477459,"$680,000","$648,000"
4 Glenard Dr,1840000.0,1621874.981870021,"$1,840,000","$1,621,875"
701/1 Powlett St,1051260.0,756954.273900103,"$1,051,260","$756,954"
2/65 Elsie Gr,668000.0,562240.5138767443,"$668,000","$562,241"
1/14 King St,787000.0,596916.6027735966,"$787,000","$596,917"
9/343 Kooyong Rd,440000.0,596916.6027735966,"$440,000","$596,917"
8A Rowan St,1477000.0,1412547.8395321146,"$1,477,000","$1,412,548"
122 Arthur St,1250000.0,908507.1849759646,"$1,250,000","$908,507"
12/93 Arthur St,1425000.0,908507.1849759646,"$1,425,000","$908,507"
44 Acheron Cr,865000.0,853258.9536183504,"$865,000","$853,259"
37 Axebridge Cct,710000.0,634145.1890959991,"$710,000","$634,145"
750 Edgars Rd,620000.0,567999.9399067365,"$620,000","$568,000"
3 Gibbons Dr,665000.0,634145.1890959991,"$665,000","$634,145"
1 McKillop Av,556000.0,567999.9399067365,"$556,000","$568,000"
2 Butler St,1900000.0,1502555.171689442,"$1,900,000","$1,502,555"
10/44 Fletcher St,315000.0,353004.21792330197,"$315,000","$353,004"
8 William St,1940000.0,1502555.171689442,"$1,940,000","$1,502,555"
2/26 Ruby St,377000.0,562737.2997620743,"$377,000","$562,737"
147 Grange Rd,1050000.0,1249856.5453183325,"$1,050,000","$1,249,857"
3 James St,816000.0,709987.8752969706,"$816,000","$709,988"
9 Norfolk Ct,800000.0,665492.3296686813,"$800,000","$665,492"
403/160 Argyle St,1400000.0,1049786.74441086,"$1,400,000","$1,049,787"
6/5 Spring St,1021000.0,1049786.74441086,"$1,021,000","$1,049,787"
2/140 Queens Pde,470000.0,643271.6539599545,"$470,000","$643,272"
11/35 Pickett St,410000.0,450910.40447222034,"$410,000","$450,910"
36 Raleigh St,835000.0,822654.0466567891,"$835,000","$822,654"
34 Faulkner St,916000.0,953302.6774356966,"$916,000","$953,303"
2/11 Deane St,471000.0,433821.0031456147,"$471,000","$433,821"
2/15 Spray St,625000.0,598579.3537315266,"$625,000","$598,579"
6 Sulby Pl,620000.0,599635.9305604723,"$620,000","$599,636"
18 Wiltshire Rd,765000.0,674784.6614183461,"$765,000","$674,785"
5/11 Wattle Av,540000.0,580160.1531707699,"$540,000","$580,160"
383 Burke Rd,1260000.0,1709711.2196034454,"$1,260,000","$1,709,711"
33 Dent St,1600000.0,2234936.941104651,"$1,600,000","$2,234,937"
5 Aurisch Av,1586000.0,1144864.012624598,"$1,586,000","$1,144,864"
1/58 Myrtle St,1108000.0,1096704.3304195518,"$1,108,000","$1,096,704"
39A Summit Cr,2000000.0,1485314.705187433,"$2,000,000","$1,485,315"
18 Trenton Av,1228000.0,1282200.6170694726,"$1,228,000","$1,282,201"
37 Belair Av,815000.0,675622.6251207306,"$815,000","$675,623"
108A Bindi St,501000.0,717514.9725612022,"$501,000","$717,515"
52 Bindi St,621000.0,717514.9725612022,"$621,000","$717,515"
1/76 Bindi St,551500.0,599684.4891049352,"$551,500","$599,684"
83 Bindi St,665000.0,717514.9725612022,"$665,000","$717,515"
56 Daley St,660000.0,675622.6251207306,"$660,000","$675,623"
67 View St,603500.0,717514.9725612022,"$603,500","$717,515"
16 York St,910500.0,717514.9725612022,"$910,500","$717,515"
180 Gowanbrae Dr,600000.0,742647.779900643,"$600,000","$742,648"
56 Clare Bvd,832500.0,698183.7244352052,"$832,500","$698,184"
69 Kirkham Dr,581000.0,832536.0246483965,"$581,000","$832,536"
14A Lonsdale Av,1400000.0,1168770.7478606876,"$1,400,000","$1,168,771"
6/179 Power St,606000.0,617422.1141619114,"$606,000","$617,422"
36/8 Wallen Rd,1050000.0,989311.511512448,"$1,050,000","$989,312"
7/26 Auburn Gr,627000.0,634603.5111481077,"$627,000","$634,604"
3/7 Homebush Cr,1038000.0,634603.5111481077,"$1,038,000","$634,604"
1A Kildare St,2325000.0,2258768.4527460868,"$2,325,000","$2,258,768"
17 Erica Cr,876000.0,812933.5788316629,"$876,000","$812,934"
21 Flinders St,750000.0,860235.2071602673,"$750,000","$860,235"
66 McEwan Rd,730000.0,860235.2071602673,"$730,000","$860,235"
4/21 Thames St,705000.0,615779.8310887389,"$705,000","$615,780"
70 Tobruk Av,880000.0,716248.8653257234,"$880,000","$716,249"
13 Marshall Av,2040000.0,1455353.208334914,"$2,040,000","$1,455,353"
3 Imperial Ct,800000.0,658486.6227956739,"$800,000","$658,487"
12 Rodmar Cl,593500.0,609088.6261938455,"$593,500","$609,089"
59 Baggott Dr,550000.0,525038.2224104425,"$550,000","$525,038"
71 Bellbridge Dr,580000.0,525038.2224104425,"$580,000","$525,038"
50 Cameron Dr,488500.0,525038.2224104425,"$488,500","$525,038"
19 Dona Dr,614000.0,525038.2224104425,"$614,000","$525,038"
15 Fourth Av,651000.0,681875.0088339973,"$651,000","$681,875"
107 Hogans Rd,591000.0,525038.2224104425,"$591,000","$525,038"
25 Johnson Av,715000.0,681875.0088339973,"$715,000","$681,875"
57 Ross St,1060000.0,1209007.5187761313,"$1,060,000","$1,209,008"
21 Toora St,1925000.0,1141155.2760126384,"$1,925,000","$1,141,155"
23 Bliburg St,550000.0,549964.2797945852,"$550,000","$549,964"
40 Sunset Bvd,630000.0,549964.2797945852,"$630,000","$549,964"
1/6 Karu Ct,535000.0,549970.9302322961,"$535,000","$549,971"
66 Willys Av,797000.0,631137.4990591044,"$797,000","$631,137"
67 Derby St,1088000.0,1233942.832053779,"$1,088,000","$1,233,943"
43 Cobden St,1285000.0,1321886.0411021442,"$1,285,000","$1,321,886"
1/44 High St S,1070000.0,1324489.6024715551,"$1,070,000","$1,324,490"
13 Geoffrey Ct,1615000.0,862707.5926155213,"$1,615,000","$862,708"
10 Whittier St,759000.0,775882.7641175909,"$759,000","$775,883"
126 Elizabeth St,2100000.0,2701091.3586722245,"$2,100,000","$2,701,091"
9 Dunbar Ct,680000.0,747912.1781858697,"$680,000","$747,912"
9 Lacey St,580000.0,638935.8197150892,"$580,000","$638,936"
22 Teal Cr,661000.0,638935.8197150892,"$661,000","$638,936"
73 William St,650000.0,638935.8197150892,"$650,000","$638,936"
2/11 Clyde St,332000.0,429698.0329309167,"$332,000","$429,698"
3/44 Burns St,722500.0,590567.6443974524,"$722,500","$590,568"
31A Carlyle St,656000.0,568687.6582974715,"$656,000","$568,688"
4/42 Eucalyptus Dr,557000.0,441581.0675345164,"$557,000","$441,581"
7/46 Eucalyptus Dr,370000.0,441581.0675345164,"$370,000","$441,581"
26/48 Eucalyptus Dr,425000.0,441581.0675345164,"$425,000","$441,581"
36 Elizabeth St,3270000.0,3789059.7779570245,"$3,270,000","$3,789,060"
12 Primary Pl,965000.0,1038911.3551301413,"$965,000","$1,038,911"
401/340 Russell St,980000.0,647148.536653077,"$980,000","$647,149"
56 Marina Dr,400000.0,401040.5929214807,"$400,000","$401,041"
34 Lachlan Rd,381000.0,393547.394662592,"$381,000","$393,547"
3 Galilee Bvd,420000.0,414755.35799699597,"$420,000","$414,755"
