Address,Price,ML_Price_Estimate,Price_$,ML_Price_Estimate_$
37 Newstead St,1780000.0,1026929.0627957238,"$1,780,000","$1,026,929"
18 Valnere St,970000.0,1415270.6358242137,"$970,000","$1,415,271"
18 Draper St,1874000.0,1204192.048481482,"$1,874,000","$1,204,192"
115 Wheatley Rd,1720000.0,1204192.048481482,"$1,720,000","$1,204,192"
13 Leatherwood Gr,512000.0,492426.88844123913,"$512,000","$492,427"
252/350 St Kilda Rd,6500000.0,1104142.0883633746,"$6,500,000","$1,104,142"
6/138 Charman Rd,595000.0,597037.3520100894,"$595,000","$597,037"
5 Lyons Ct,950000.0,882857.4778936215,"$950,000","$882,857"
42 Mundy St,1695000.0,1008436.4215361293,"$1,695,000","$1,008,436"
95 Breadalbane Av,600000.0,626521.2561353972,"$600,000","$626,521"
45 Cassinias Gr,570000.0,626521.2561353972,"$570,000","$626,521"
18 Elmore Wy,636000.0,554868.0348677249,"$636,000","$554,868"
6 Gael Ct,565000.0,554868.0348677249,"$565,000","$554,868"
15 Galloway Dr,802000.0,626521.2561353972,"$802,000","$626,521"
10 Millet St,555000.0,554868.0348677249,"$555,000","$554,868"
6 Woolshed Av,475000.0,509854.13686703367,"$475,000","$509,854"
5/45 Ancona Dr,488000.0,490130.87608144013,"$488,000","$490,131"
34 Farnham Cr,592500.0,608587.9814176288,"$592,500","$608,588"
16 McClelland Dr,712000.0,683280.0012639255,"$712,000","$683,280"
27 Glen Rd,958888.0,1111099.351137248,"$958,888","$1,111,099"
363 Elgar Rd,1500000.0,1931346.0241943633,"$1,500,000","$1,931,346"
1/37 Airlie Rd,755000.0,749309.8856130068,"$755,000","$749,310"
2/30 Kirwana Gr,910000.0,837019.1165446673,"$910,000","$837,019"
1/16 Starling St,760000.0,749309.8856130068,"$760,000","$749,310"
73 Argyle St,950000.0,954209.3497976698,"$950,000","$954,209"
8 Bloom St,1180000.0,1173233.829607686,"$1,180,000","$1,173,234"
7 Byron St,2050000.0,1500307.986622207,"$2,050,000","$1,500,308"
44 Dean St,1320000.0,1500307.986622207,"$1,320,000","$1,500,308"
24 Eglinton St,1256000.0,1173233.829607686,"$1,256,000","$1,173,234"
21/17 Moore St,470000.0,562862.5201581146,"$470,000","$562,863"
7 Stuart St,1400000.0,1500307.986622207,"$1,400,000","$1,500,308"
33 Franklin St,1191000.0,955008.4850453645,"$1,191,000","$955,008"
8 Bulga St,801500.0,677535.9974337895,"$801,500","$677,536"
3/11 Gipps Av,709000.0,597037.3520100894,"$709,000","$597,037"
2 Scarlet St,790000.0,882857.4778936215,"$790,000","$882,857"
59 Barlyn Rd,1430000.0,1171751.5738457527,"$1,430,000","$1,171,752"
6 Gallery Pl,1542000.0,846482.5425425672,"$1,542,000","$846,483"
14 Herbert St,1380000.0,1171751.5738457527,"$1,380,000","$1,171,752"
4 McLeod Pl,1635000.0,1366877.0934731285,"$1,635,000","$1,366,877"
2/3 Olympian Av,1360000.0,1135260.486652276,"$1,360,000","$1,135,260"
5 Cromer Cr,900000.0,971156.5767861675,"$900,000","$971,157"
3/121 Murrumbeena Rd,487500.0,614320.5223216215,"$487,500","$614,321"
259 Douglas Pde,1189000.0,1112399.1348443634,"$1,189,000","$1,112,399"
1/10 Haldane Rd,820000.0,695483.9528943009,"$820,000","$695,484"
1/15 Haldane Rd,750000.0,695483.9528943009,"$750,000","$695,484"
15a Moushall Av,925000.0,792362.8703419465,"$925,000","$792,363"
105 Buckley St,715000.0,661270.5972658825,"$715,000","$661,271"
19/76 Haines St,552500.0,677486.6573294797,"$552,500","$677,487"
20 Christmas St,1500000.0,1228892.7358577584,"$1,500,000","$1,228,893"
100 South Cr,1740000.0,1228892.7358577584,"$1,740,000","$1,228,893"
5/137 Westgarth St,567500.0,575232.5612030604,"$567,500","$575,233"
21 Bingley Av,1100000.0,1051020.5566116294,"$1,100,000","$1,051,021"
336 Springfield Rd,735000.0,1049655.6574097697,"$735,000","$1,049,656"
3/4 Clyde Ct,686000.0,441966.5753285542,"$686,000","$441,967"
17 Abbeygate St,1215000.0,1047380.1260274395,"$1,215,000","$1,047,380"
2 Bishop St,1315000.0,1047380.1260274395,"$1,315,000","$1,047,380"
58 Axford Cr,1045000.0,946884.5499930205,"$1,045,000","$946,885"
20 Dowling Rd,1090000.0,946884.5499930205,"$1,090,000","$946,885"
11 Emerald St,962500.0,946884.5499930205,"$962,500","$946,885"
7/17 Arnott St,273000.0,398856.36279154994,"$273,000","$398,856"
3 Carlyon St,1700000.0,1442130.6022816848,"$1,700,000","$1,442,131"
15A Fifth St,1055000.0,992392.2178857006,"$1,055,000","$992,392"
2/11 Royal Pde,1375000.0,1042670.9356141074,"$1,375,000","$1,042,671"
108 Park Dr,5600000.0,1409704.2670395328,"$5,600,000","$1,409,704"
21/495 Royal Pde,790000.0,677486.6573294797,"$790,000","$677,487"
4/47 Austin Cr,490000.0,441020.641809432,"$490,000","$441,021"
7/59 Austin Cr,660000.0,441020.641809432,"$660,000","$441,021"
3/246 Cumberland Rd,456000.0,441020.641809432,"$456,000","$441,021"
2/3 Grover St,780000.0,741214.343756977,"$780,000","$741,214"
53 Kent Rd,871000.0,884688.6236858087,"$871,000","$884,689"
4/3 Plymouth Av,460000.0,441020.641809432,"$460,000","$441,021"
21 Princess St,750000.0,884688.6236858087,"$750,000","$884,689"
1/102 Railway Pde,795000.0,741214.343756977,"$795,000","$741,214"
1 Sefton St,891000.0,884688.6236858087,"$891,000","$884,689"
10 Lillypilly La,1340000.0,790260.9367970334,"$1,340,000","$790,261"
33 Dolphin Cr,540000.0,625757.6843717012,"$540,000","$625,758"
26 Yuruga Bvd,515000.0,753058.2381470709,"$515,000","$753,058"
19/174 Esplanade Pl,765000.0,708089.8262467122,"$765,000","$708,090"
103/77 Nott St,650000.0,708089.8262467122,"$650,000","$708,090"
237 Princes St,1400000.0,1420121.5350819975,"$1,400,000","$1,420,122"
273 Ross St,2300000.0,1760026.9442621877,"$2,300,000","$1,760,027"
23/85 Rouse St,1000000.0,708089.8262467122,"$1,000,000","$708,090"
21/43 Grandview Gr,390000.0,471849.9657024316,"$390,000","$471,850"
20 Irving Av,1500000.0,1702224.592060664,"$1,500,000","$1,702,225"
15 Nottingham St,1395000.0,1387794.221541304,"$1,395,000","$1,387,794"
1 Trinian St,3250000.0,1702224.592060664,"$3,250,000","$1,702,225"
49 Wrights Tce,1785000.0,1702224.592060664,"$1,785,000","$1,702,225"
141 Albert St,835000.0,877354.2611705228,"$835,000","$877,354"
22 Bingo St,1035000.0,877354.2611705228,"$1,035,000","$877,354"
2/2 Josephine Gr,440000.0,496253.7140997823,"$440,000","$496,254"
3 Kendall St,1516000.0,1280631.3539984878,"$1,516,000","$1,280,631"
7 Leopold St,732000.0,877354.2611705228,"$732,000","$877,354"
2 Showers St,869000.0,877354.2611705228,"$869,000","$877,354"
1/5 Spring St,530000.0,496253.7140997823,"$530,000","$496,254"
192 Tyler St,1201000.0,1019203.6657863228,"$1,201,000","$1,019,204"
1/8 Barton St,700000.0,713843.5255130039,"$700,000","$713,844"
97 Cheddar Rd,730000.0,814508.705628087,"$730,000","$814,509"
2 Dawson St,760000.0,814508.705628087,"$760,000","$814,509"
2/80 Delaware St,606000.0,602747.7060100432,"$606,000","$602,748"
43 Gertz Av,920000.0,1023105.3506464508,"$920,000","$1,023,105"
2/1 Glasgow Av,550000.0,473841.3535009265,"$550,000","$473,841"
12 Kelverne St,650000.0,814508.705628087,"$650,000","$814,509"
3/63 Lane Cr,546000.0,473841.3535009265,"$546,000","$473,841"
34 Newton St,850000.0,1023105.3506464508,"$850,000","$1,023,105"
3/4 Pratt St,447500.0,473841.3535009265,"$447,500","$473,841"
187 Purinuan Rd,730000.0,814508.705628087,"$730,000","$814,509"
12 Wilkinson St,1000000.0,1023105.3506464508,"$1,000,000","$1,023,105"
13 Willoughby St,1011000.0,1023105.3506464508,"$1,011,000","$1,023,105"
2/28 Davison St,305000.0,477445.75671154674,"$305,000","$477,446"
16/81 Edinburgh St,282000.0,477445.75671154674,"$282,000","$477,446"
61 Fraser St,1170000.0,1133621.7822729235,"$1,170,000","$1,133,622"
35 Johnson St,1907000.0,1731102.48546954,"$1,907,000","$1,731,102"
11 Judd St,1250000.0,1133621.7822729235,"$1,250,000","$1,133,622"
404/1 Margaret St,520000.0,477445.75671154674,"$520,000","$477,446"
11/26 Rotherwood St,438000.0,477445.75671154674,"$438,000","$477,446"
34 Shelley St,1300000.0,1407172.6998273735,"$1,300,000","$1,407,173"
16/5 Stillman St,718000.0,674955.0901173204,"$718,000","$674,955"
4/2 Union St,1205000.0,853848.4880778751,"$1,205,000","$853,848"
13 Sherbrook Av,1260000.0,857716.2541034189,"$1,260,000","$857,716"
2/23 Ruthven St,745000.0,819954.6465465936,"$745,000","$819,955"
4 Lakeside Bvd,896000.0,709415.2816282146,"$896,000","$709,415"
31 Aquila Gr,536000.0,620261.7698140823,"$536,000","$620,262"
15 Donvale Av,470000.0,523508.1211894783,"$470,000","$523,508"
127A Bay Rd,1185000.0,1389144.507712736,"$1,185,000","$1,389,145"
313 Bluff Rd,1675000.0,1672450.7447460417,"$1,675,000","$1,672,451"
50 Brighton St,1550000.0,1389144.507712736,"$1,550,000","$1,389,145"
90 Sandringham Rd,1300000.0,1389144.507712736,"$1,300,000","$1,389,145"
8 Fellowes St,810000.0,739470.8350355942,"$810,000","$739,471"
6 Riviera St,780000.0,655310.6808632171,"$780,000","$655,311"
1/134 Charles St,1080000.0,1048835.4527327078,"$1,080,000","$1,048,835"
1 Florence St,1010000.0,1048835.4527327078,"$1,010,000","$1,048,835"
256 Bank St,1850000.0,1886289.7918664075,"$1,850,000","$1,886,290"
129 Cobden St,1225000.0,1271028.6722204455,"$1,225,000","$1,271,029"
71 Nelson Rd,1000000.0,1271028.6722204455,"$1,000,000","$1,271,029"
105 Thomson St,1242000.0,1567099.422936926,"$1,242,000","$1,567,099"
19 Domain Tce,650000.0,586747.31906215,"$650,000","$586,747"
82 Trinity Wy,737500.0,660825.2528715503,"$737,500","$660,825"
21A Cassell St,2500000.0,1419565.0063827445,"$2,500,000","$1,419,565"
60 Cromwell Rd,2180000.0,1419565.0063827445,"$2,180,000","$1,419,565"
2/2 Gordon Gr,590000.0,690638.9535622558,"$590,000","$690,639"
7 MacFarlan La,1750000.0,1419565.0063827445,"$1,750,000","$1,419,565"
368 Punt Rd,1300000.0,1419565.0063827445,"$1,300,000","$1,419,565"
104 Hudsons Rd,1225000.0,938836.2298139746,"$1,225,000","$938,836"
58 Ellen St,880000.0,709415.2816282146,"$880,000","$709,415"
4 Nullawil St,715000.0,709415.2816282146,"$715,000","$709,415"
108 East Esplanade,845000.0,656112.2548937779,"$845,000","$656,112"
1/170 William St,640000.0,543593.6579837675,"$640,000","$543,594"
2/170 William St,435000.0,589733.3411322861,"$435,000","$589,733"
7 Lesay Dr,870000.0,993439.7313478405,"$870,000","$993,440"
6/103 Barkly St,632000.0,950161.3992582395,"$632,000","$950,161"
9/98 Grey St,535000.0,438987.2166419719,"$535,000","$438,987"
15 Glenview Rd,1661000.0,928028.1927751278,"$1,661,000","$928,028"
12 Loch Cr,1200000.0,1072962.16985263,"$1,200,000","$1,072,962"
42 Wallace Cr,1221000.0,1344094.7553971398,"$1,221,000","$1,344,095"
3/242 Woodland St,790000.0,720682.0571852785,"$790,000","$720,682"
39b Carnoustie Dr,475000.0,482286.43151527335,"$475,000","$482,286"
19 Kerri Ct,700000.0,708192.0309961248,"$700,000","$708,192"
4 Long Dr,520000.0,482286.43151527335,"$520,000","$482,286"
75 Pasley St,600000.0,482286.43151527335,"$600,000","$482,286"
1 Talbot Pl,530000.0,482286.43151527335,"$530,000","$482,286"
3 Terence St,515000.0,482286.43151527335,"$515,000","$482,286"
36 High St,610000.0,532366.8470918002,"$610,000","$532,367"
18 Pengelly Ct,750000.0,700136.4782766431,"$750,000","$700,136"
12 Cutts St,725000.0,686839.5351597499,"$725,000","$686,840"
6 Engblom Ct,570000.0,686839.5351597499,"$570,000","$686,840"
116 Glengala Rd,820000.0,686839.5351597499,"$820,000","$686,840"
27 Gum St,750000.0,686839.5351597499,"$750,000","$686,840"
15 Albany Cr,3445000.0,1931346.0241943633,"$3,445,000","$1,931,346"
14 Grovedale Rd,2285000.0,1931346.0241943633,"$2,285,000","$1,931,346"
91 Guildford Rd,2300000.0,1931346.0241943633,"$2,300,000","$1,931,346"
20 Oak St,1980000.0,1541202.877232182,"$1,980,000","$1,541,203"
13 Verdun St,1975000.0,1541202.877232182,"$1,975,000","$1,541,203"
33 Warrigal Rd,1285000.0,1541202.877232182,"$1,285,000","$1,541,203"
10 Discovery Dr,585000.0,596129.4085502358,"$585,000","$596,129"
31 Nottingham Cr,482500.0,532543.3129421666,"$482,500","$532,543"
2 Cipora Ct,2300000.0,1272307.5403741205,"$2,300,000","$1,272,308"
6 Kingburn Ct,1731500.0,1272307.5403741205,"$1,731,500","$1,272,308"
32 Mahoney St,1550000.0,1119756.8751560627,"$1,550,000","$1,119,757"
8 Shelley Ct,1290000.0,1102787.9975496274,"$1,290,000","$1,102,788"
3 David Rd,1390000.0,1274700.617141464,"$1,390,000","$1,274,701"
25 Foote St,1100000.0,1274700.617141464,"$1,100,000","$1,274,701"
1/70 MacEdon Rd,1060000.0,1141483.934913537,"$1,060,000","$1,141,484"
3 Marcus Rd,1435000.0,1056399.0747907565,"$1,435,000","$1,056,399"
35 Bates Av,710000.0,688132.5324430503,"$710,000","$688,133"
63 Main St,735000.0,941517.1227724035,"$735,000","$941,517"
3/3 Travers St,460000.0,393278.6451021143,"$460,000","$393,279"
207 Collins St,1025000.0,965184.8608849604,"$1,025,000","$965,185"
144B Flinders St,1215000.0,1138747.765915349,"$1,215,000","$1,138,748"
11 Gladhall Av,1516000.0,1456117.0255975253,"$1,516,000","$1,456,117"
4/13 Mansfield St,545000.0,528376.4564657776,"$545,000","$528,376"
2A Verdant Av,3550000.0,1920475.3400285456,"$3,550,000","$1,920,475"
4/53 Flemington St,330000.0,405544.776964172,"$330,000","$405,545"
1/30 Bridlepath Dr,438000.0,568622.3370694834,"$438,000","$568,622"
14 Derby St,610000.0,663058.4248537347,"$610,000","$663,058"
55 Derby St,805000.0,663058.4248537347,"$805,000","$663,058"
1/13 Park Cl,893000.0,1037095.9975604184,"$893,000","$1,037,096"
38 Castleton Rd,1011000.0,1264846.2131705594,"$1,011,000","$1,264,846"
65 Duff Pde,960000.0,964366.074880021,"$960,000","$964,366"
13 Raglan St,441000.0,739470.8350355942,"$441,000","$739,471"
4 Davies Cl,1240000.0,993439.7313478405,"$1,240,000","$993,440"
159 Harold St,950000.0,993439.7313478405,"$950,000","$993,440"
81 Sylphide Wy,1036000.0,993439.7313478405,"$1,036,000","$993,440"
96 Watsonia Rd,1000000.0,993439.7313478405,"$1,000,000","$993,440"
12 Lincoln St,840000.0,837019.1165446673,"$840,000","$837,019"
5 Thaxted Ct,1405000.0,993439.7313478405,"$1,405,000","$993,440"
10 Adam Ct,490000.0,582068.0882941012,"$490,000","$582,068"
1 Egret Ct,470000.0,582068.0882941012,"$470,000","$582,068"
95 Rosella Av,558000.0,582068.0882941012,"$558,000","$582,068"
37 Shaws Rd,568750.0,707431.134566966,"$568,750","$707,431"
2/21 Trish Wk,455000.0,451749.6489116459,"$455,000","$451,750"
201 Essex St,870000.0,968273.6873600938,"$870,000","$968,274"
37 Park Av,675000.0,968273.6873600938,"$675,000","$968,274"
9 Fielders Wk,500000.0,617098.4519460594,"$500,000","$617,098"
7 Pershore Ct,570000.0,617098.4519460594,"$570,000","$617,098"
254 Wright St,616000.0,617098.4519460594,"$616,000","$617,098"
36 Chancellor Dr,1050000.0,1359585.6731022508,"$1,050,000","$1,359,586"
31 Earlwood Dr,935383.0,1051020.5566116294,"$935,383","$1,051,021"
1/183 Ferguson St,435000.0,400508.66357625806,"$435,000","$400,509"
22 Jobson St,1173000.0,1178605.2856871437,"$1,173,000","$1,178,605"
12/8 The Strand,1055000.0,750194.5907407702,"$1,055,000","$750,195"
29 Grandstand Wy,730000.0,626521.2561353972,"$730,000","$626,521"
9 Ingleby St,643000.0,626521.2561353972,"$643,000","$626,521"
10 Paynters Rd,1815000.0,1126733.0562081465,"$1,815,000","$1,126,733"
36 Eltham Pde,515000.0,536293.1325218946,"$515,000","$536,293"
25 Hindmarsh Dr,512000.0,469392.5379102658,"$512,000","$469,393"
49 Lancewood Rd,525000.0,536293.1325218946,"$525,000","$536,293"
11 Sedgwick Rd,599000.0,536293.1325218946,"$599,000","$536,293"
6 Deakin St,920000.0,1035135.6557772139,"$920,000","$1,035,136"
148 Francis St,1700000.0,862026.2040447667,"$1,700,000","$862,026"
241 Francis St,850000.0,1310545.0240497938,"$850,000","$1,310,545"
3/8 Rayner St,597500.0,618314.7518041516,"$597,500","$618,315"
4/10 St Georges Rd,1005000.0,1303299.5514202984,"$1,005,000","$1,303,300"
1/5 The Terrace,852000.0,669647.1197899046,"$852,000","$669,647"
8/16 Wattletree Rd,690000.0,669647.1197899046,"$690,000","$669,647"
24 Baird St,1912500.0,1541202.877232182,"$1,912,500","$1,541,203"
17 Dolphin St,1285000.0,1008436.4215361293,"$1,285,000","$1,008,436"
4a Nirringa Av,1150000.0,1008436.4215361293,"$1,150,000","$1,008,436"
4 Camille Ct,1250000.0,1338830.5319803136,"$1,250,000","$1,338,831"
53 Doyle St,760000.0,915564.4745380162,"$760,000","$915,564"
23 Langham St,690000.0,915564.4745380162,"$690,000","$915,564"
12 Power St,1670000.0,1732809.8200551216,"$1,670,000","$1,732,810"
27A Yerrin St,1680000.0,1300090.5003113279,"$1,680,000","$1,300,091"
8/28 Clairmont Av,782000.0,1012831.4342156646,"$782,000","$1,012,831"
6b Howell St,845000.0,858317.2834130762,"$845,000","$858,317"
8 Plym St,1107000.0,1460608.4927580173,"$1,107,000","$1,460,608"
2/23 Whitmuir Rd,641500.0,858317.2834130762,"$641,500","$858,317"
1/5 Lois Ct,750000.0,841052.2711587544,"$750,000","$841,052"
225 Springfield Rd,1340000.0,1000375.875131243,"$1,340,000","$1,000,376"
18 Paramount Av,1270000.0,1218677.4174819514,"$1,270,000","$1,218,677"
17 Alleyne Av,647000.0,832325.8948425964,"$647,000","$832,326"
4/18 Barkly St,646500.0,664734.3069676687,"$646,500","$664,734"
11 Howard St,2080000.0,1093057.484977632,"$2,080,000","$1,093,057"
13/25 Marnoo St,441700.0,687279.0356738874,"$441,700","$687,279"
10 Sedge Cl,1000000.0,1063766.3940257335,"$1,000,000","$1,063,766"
1/30 Boyce Av,660000.0,638214.066110046,"$660,000","$638,214"
141 Karingal Dr,835000.0,837019.1165446673,"$835,000","$837,019"
56 Asling St,1990000.0,1538426.897597991,"$1,990,000","$1,538,427"
5 Blairgowrie Ct,3025000.0,1814131.0712280676,"$3,025,000","$1,814,131"
19b Brickwood St,2500000.0,2062153.5796656,"$2,500,000","$2,062,154"
19B Brickwood St,2500000.0,2062153.5796656,"$2,500,000","$2,062,154"
868 Hampton St,1502000.0,1814131.0712280676,"$1,502,000","$1,814,131"
3/12 Wellington St,1221000.0,1279763.3612842436,"$1,221,000","$1,279,763"
6 Coronation St,1640000.0,1462763.491654876,"$1,640,000","$1,462,763"
46 Glencairn Av,2303000.0,1278981.2113736793,"$2,303,000","$1,278,981"
2 Holberry St,530000.0,620993.4340568832,"$530,000","$620,993"
59 Waranga Cr,501000.0,549651.58422258,"$501,000","$549,652"
183 Widford St,585750.0,620993.4340568832,"$585,750","$620,993"
6 Millers Rd,1005000.0,839238.0890826136,"$1,005,000","$839,238"
286 Barkly St,1200000.0,879414.334350809,"$1,200,000","$879,414"
1/135 Brunswick Rd,600000.0,686999.6116231367,"$600,000","$687,000"
68 Gold St,1075000.0,1144000.860461169,"$1,075,000","$1,144,001"
13 Goodman St,884000.0,955648.1097266836,"$884,000","$955,648"
8/380 Lygon St,530000.0,505881.3536266686,"$530,000","$505,881"
64 Tinning St,957000.0,1144000.860461169,"$957,000","$1,144,001"
2/139 Union St,480000.0,505881.3536266686,"$480,000","$505,881"
8/380 Lygon St,530000.0,600548.6304814712,"$530,000","$600,549"
7 Weigall St,1500000.0,1326582.138259201,"$1,500,000","$1,326,582"
5 England St,1207000.0,1337362.764887119,"$1,207,000","$1,337,363"
56 Cameron Pde,640000.0,773660.1154087521,"$640,000","$773,660"
10 Dendaryl Dr,770000.0,968803.517123655,"$770,000","$968,804"
40 Grange Bvd,820000.0,773660.1154087521,"$820,000","$773,660"
34A Janet Cr,599500.0,773660.1154087521,"$599,500","$773,660"
3 Latrobe Av,655000.0,773660.1154087521,"$655,000","$773,660"
10 Maroondah Tce,685000.0,773660.1154087521,"$685,000","$773,660"
34 Milton Pde,828000.0,773660.1154087521,"$828,000","$773,660"
94 Nickson St,646000.0,664864.5816728895,"$646,000","$664,865"
21 Windmill St,831000.0,968803.517123655,"$831,000","$968,804"
7 Naomi St,617000.0,833352.889948799,"$617,000","$833,353"
9 Inga St,1270000.0,1141726.3849221151,"$1,270,000","$1,141,726"
44 Morey St,1500000.0,2172091.625231597,"$1,500,000","$2,172,092"
11/108 Elgin St,995000.0,677486.6573294797,"$995,000","$677,487"
12/869 Drummond St,550000.0,677547.5276233283,"$550,000","$677,548"
32 Princes St,1300000.0,1404518.183805654,"$1,300,000","$1,404,518"
4/5 Gnarwyn Rd,330000.0,400222.3935634236,"$330,000","$400,222"
9/13 Maroona Rd,490000.0,614320.5223216215,"$490,000","$614,321"
70 Lawson Wy,725000.0,828051.7037363707,"$725,000","$828,052"
6 Streeton Av,460000.0,671631.0889331974,"$460,000","$671,631"
44A Chelsea Rd,968000.0,778503.4897253675,"$968,000","$778,503"
2 Ella Gr,996500.0,832325.8948425964,"$996,500","$832,326"
2/41 Bernard St,742000.0,804500.0166370551,"$742,000","$804,500"
4/30 Garfield St,547000.0,621636.4780836402,"$547,000","$621,636"
240 Warrigal Rd,795000.0,1272693.8201569277,"$795,000","$1,272,694"
1/142 Weatherall Rd,875000.0,934616.0654451587,"$875,000","$934,616"
9 Saddleback Rdg,786000.0,872639.1285414658,"$786,000","$872,639"
14 Broadchapel Pl,710000.0,877523.2218784594,"$710,000","$877,523"
35 Raleigh St,1225000.0,877523.2218784594,"$1,225,000","$877,523"
